g14	78	120	5p17-3
g14	143	146	160p17-2
g14	22	117	5p6-4432
g14	51	25	5p17-8
g14	203	50	4p6-1
g14	134	17	14p6-9203
g14	231	12	1p17-4
g14	504	50	4p6-5
g14	323	67	1p17-5,2p17-66
g14	140	127	155p17-3667
g14	40	292	14p6-1101
g14	21	97	18p6-2711
g14	103	56	4p6-10499
g14	339	340	1p17-5,2p17-2445
g14	184	58	4p6-25703
g14	104	14	4p6-1664
g14	34	301	280p6-12,37p6-54,281p6-12
g14	78	97	18p6-2966
g14	166	167	1p17-5
g14	97	408	282p6-17
g14	20	14	4p6-2
g14	7	23	5p6-4350
g14	152	58	4p6-49312
g14	23	149	5p6-76
g14	198	167	1p17-5
g14	103	14	4p6-6177
g14	324	263	1p17-5,154p17-5
g14	257	146	160p17-4
g14	547	81	7p6-24
g14	17	91	17p6-4063
g14	479	50	33p6-1
g14	143	12	1p17-4
g14	0	462	112p6-1
g14	51	16	153p17-49
g14	57	58	4p6-1241
g14	133	45	8p17-2
g14	244	4	1p17-5
g14	124	0	4p6-873
g14	34	185	28p6-13910
g14	17	6	5p6-90558
g14	21	120	5p17-3
g14	182	45	8p17-1
g14	366	33	4p6-1
g14	231	146	160p17-2
g14	0	94	283p6-5
g14	243	52	4p6-140381
g14	55	14	4p6-1
g14	456	52	4p6-880
g14	160	52	4p6-280310
g14	44	45	8p17-2
g14	195	45	8p17-1
g14	34	341	44p6-353
g14	78	149	5p6-76
g14	40	41	7p6-12
g14	184	14	4p6-9
g14	409	52	4p6-12594
g14	328	5	5p6-183
g14	40	149	5p6-76
g14	106	19	4p6-3379
g14	282	29	4p6-8939
g14	34	150	16p6-50
g14	264	10	1p17-5,2p17-66
g14	5	327	42p6-3601
g14	47	39	7p17-12
g14	61	29	12p6-11,4p6-53080,13p6-33
g14	118	119	154p17-5
g14	162	29	4p6-218
g14	409	45	8p17-2
g14	17	367	6p6-90
g14	40	24	153p17-106
g14	83	4	1p17-5
g14	51	85	11p17-486
g14	15	58	4p6-33105
g14	5	85	11p17-600
g14	226	227	1p17-5
g14	215	45	8p17-2
g14	259	260	1p17-5
g14	342	29	4p6-15305
g14	40	97	18p6-2924
g14	60	70	4p6-17874
g14	5	24	153p17-51
g14	40	382	81p6-67
g14	271	67	1p17-3,2p17-36
g14	61	62	9p6-460
g14	338	85	11p17-1
g14	266	267	160p17-4
g14	61	9	4p6-58
g14	7	8	5p6-4431
g14	548	50	33p6-1
g14	160	45	8p17-2
g14	151	14	4p6-14254
g14	224	225	4p6-76
g14	54	45	8p17-1
g14	229	127	155p17-3967
g14	435	52	4p6-279
g14	51	149	5p6-76
g14	70	103	34p6-5649
g14	33	10	1p17-5,2p17-66
g14	40	91	17p6-135
g14	78	25	5p17-8
g14	191	29	4p6-280078
g14	304	227	1p17-5
g14	7	134	5p6-4425
g14	455	10	1p17-5,2p17-6
g14	243	50	4p6-15
g14	284	5	5p6-180
g14	160	29	4p6-22246
g14	147	148	1p17-5
g14	7	51	5p6-4762
g14	34	297	36p6-2877
g14	331	127	155p17-3969
g14	34	35	6p6-828
g14	247	19	4p6-22
g14	15	14	4p6-2
g14	20	56	4p6-12574
g14	51	5	156p17-355,157p17-3596,20p6-1440,11p6-33422,21p6-7192,158p17-354
g14	204	4	1p17-5
g14	3	4	1p17-5
g14	196	45	8p17-2
g14	254	67	1p17-2,2p17-32
g14	56	184	96p6-25699
g14	432	146	160p17-4
g14	283	119	154p17-9
g14	22	252	5p6-4437
g14	194	67	2p17-33
g14	9	10	1p17-5,2p17-66
g14	63	58	4p6-9864
g14	78	21	14p6-412
g14	305	31	6p17-56
g14	134	149	5p6-76
g14	78	85	11p17-330
g14	40	45	8p17-1
g14	57	70	4p6-33375
g14	152	14	4p6-586
g14	262	263	1p17-5,154p17-9
g14	60	58	4p6-1692
g14	99	100	14p6-1686
g14	151	58	4p6-2782
g14	7	5	5p6-4742
g14	131	33	4p6-5
g14	256	29	4p6-286084
g14	23	21	14p6-9187
g14	403	113	4p6-10
g14	442	10	1p17-5,2p17-6
g14	104	58	4p6-2
g14	160	62	9p6-50590
g14	321	19	4p6-3929
g14	5	170	7p6-432
g14	265	45	8p17-2
g14	43	4	1p17-5
g14	289	10	1p17-4,2p17-48
g14	188	267	160p17-4
