g3	2	44	3p6-9894
g3	4	517	1p17-2127
g3	631	47	8p17-241
g3	127	7	814p6-693,3p6-324,801p6-60,2p17-4,8p6-19,4p6-121
g3	83	1284	22p6-8199,8p6-467
g3	83	6	22p6-8976,8p6-478
g3	1004	47	8p17-323
g3	69	1300	8p6-528
g3	1607	17	8p17-4
g3	53	391	45p6-191
g3	69	695	5p6-960,22p6-7903,8p6-445,1p17-514
g3	619	35	6p6-288
g3	2	839	3p6-2584
g3	826	309	14p17-2
g3	1614	17	8p17-2493
g3	858	1204	5p6-30
g3	1209	343	61p6-1366
g3	241	17	8p17-1603
g3	69	1030	22p6-5968,8p6-435
g3	83	87	6p6-1096
g3	69	1431	8p6-554
g3	4	349	1p17-6
g3	4	484	1p17-12058
g3	8	1357	1p17-192
g3	2	1108	3p6-5278
g3	4	486	1p17-22050
g3	69	603	22p6-5905,8p6-430,1p17-418
g3	8	208	3p6-369,986p6-41,41p6-64,987p6-17444,8p6-194,1626p6-1105
g3	4	1488	1p17-364
g3	69	1603	1p17-720
g3	8	262	1p17-600
g3	53	510	45p6-30
g3	493	69	992p6-30,8p6-13
g3	53	1527	6p6-5609
g3	654	309	14p17-2
g3	53	398	45p6-864
g3	53	114	6p6-5606
g3	59	691	2p6-90897
g3	1286	47	8p17-158
g3	92	17	8p17-2
g3	69	130	5p6-961,6p6-1024,22p6-6929,8p6-431
g3	1047	19	7p17-5,3p17-36
g3	1079	17	8p17-7
g3	1344	47	8p17-270
g3	733	17	8p17-175
g3	1075	47	11p17-4
g3	1483	17	8p17-10
g3	317	59	104p6-78
g3	8	689	21p6-420,22p6-21755,8p6-440,1p17-660
g3	697	54	14p17-3
g3	8	846	27p6-1386,1p17-2520
g3	69	675	8p6-529
g3	1032	47	8p17-505,13p17-229
g3	8	469	1036p6-10222,8p6-438
g3	53	497	45p6-30
g3	2	702	3p6-3139
g3	8	252	1p17-65850
g3	922	4	13p17-2
g3	1097	17	8p17-104
g3	8	1133	1p17-3960
g3	381	250	8p17-24
g3	8	486	1p17-34230
