g12	7	442	2p6-53,3p6-43
g12	340	1	1p17-2
g12	337	2	6p6-1345
g12	7	145	2p6-51,3p6-65
g12	788	880	23p17-443
g12	873	788	22p17-540
g12	94	1	1p17-2
g12	7	716	2p6-41,3p6-44
g12	177	1	1p17-6
g12	794	345	6p6-113
g12	545	1	1p17-2
g12	19	1	1p17-2
g12	45	104	6p6-5760
g12	1032	808	2p17-5,3p17-18
g12	121	1	1p17-6
g12	808	788	2p17-1
g12	805	167	8p17-92
g12	788	1132	23p17-1116
g12	1133	788	482p17-64,26p17-507,191p17-4,22p17-965,410p17-468
g12	7	569	2p6-49,3p6-63
g12	562	1	1p17-20
g12	0	11	2p17-50
g12	788	1125	23p17-6361
g12	640	13	2p17-5,3p17-3
g12	103	10	6p6-5768
g12	882	1	1p17-8
g12	622	5	2p17-5
g12	77	42	6p6-45,8p6-8
g12	7	531	2p6-38,3p6-96
g12	788	890	23p17-1388
g12	788	1134	23p17-3157
g12	788	860	23p17-522
g12	788	1131	23p17-1821
g12	7	693	2p6-41,3p6-63
g12	3	140	7p6-273
g12	7	238	2p6-45,3p6-93
g12	1135	788	22p17-822
g12	855	788	22p17-483
g12	1098	799	22p17-3
g12	231	13	2p17-5,3p17-3
g12	7	677	2p6-32,3p6-40
g12	574	13	2p17-5
g12	160	13	2p17-5,3p17-3
g12	219	13	2p17-5,3p17-3
g12	7	728	2p6-42,3p6-64
g12	305	1	1p17-2
g12	405	13	2p17-5,3p17-3
g12	39	261	7p6-98
g12	7	745	3p6-97
g12	891	788	22p17-246
g12	1099	788	22p17-525
g12	7	769	2p6-36,3p6-64
g12	67	55	3p6-4732
g12	1114	788	22p17-167
g12	882	808	2p17-5,3p17-12
g12	408	1	1p17-2
g12	788	992	23p17-3057
g12	916	1	1p17-2
g12	1028	1	1p17-6
g12	420	1	1p17-2
g12	7	378	2p6-53,3p6-67
g12	12	1	1p17-2
g12	186	13	2p17-5,3p17-3
