g3	8	1182	1p17-320
g3	368	29	7p6-20,2p17-4,11p6-22,8p6-10,19p6-16
g3	1438	25	2p17-6,11p6-101,4p6-56
g3	61	4107	6027p17-3
g3	2	4502	3p6-3384
g3	1419	25	2p17-2,4p6-18,19p6-16
g3	4	3435	1p17-6
g3	1391	7	10p17-2,3p17-22
g3	48	51	8p17-490,13p17-78
g3	4455	21	3p6-849,16p6-72,2p17-2,10p17-100,11p6-11,3p17-35
g3	619	64	5p6-26,17p6-8,18p6-38
g3	1527	21	3p6-195,9p17-8,2p17-2,10p17-24,7p17-5,3p17-42
g3	4503	21	10p17-8,3p17-35
g3	2492	21	10p17-36
g3	1077	1706	800p6-20,8p6-20
g3	4	2856	1p17-6
g3	1894	29	2p17-2
g3	2353	7	3p6-29
g3	2353	33	12p6-50,2228p17-3,12p17-7
g3	231	7	3p6-165,801p6-20,2p17-16,8p6-12,4p6-419
g3	4256	21	20p17-2
g3	4504	80	802p6-28,3p6-392,803p6-597,9p17-6,10p17-26,2p17-10,11p6-60,4p6-321,8p6-61
g3	4	2786	1p17-6
g3	4	1222	1p17-6
g3	4472	21	3p6-636,9p17-2,10p17-104,2p17-2,11p6-187
g3	3456	12	26p6-142,12p6-711,12p17-40,6028p17-20
g3	3572	21	3p6-5320,10p17-206,7p17-5,3p17-6
g3	4505	48	3p6-204965
g3	2274	55	2p17-2,4p6-38
g3	4506	86	21p17-62
g3	2138	21	10p17-38
g3	3880	61	12p6-33
g3	2265	21	10p17-168
g3	509	11	10p17-32
g3	0	253	10p17-17
g3	2520	29	2p17-2
g3	410	51	11p17-1478
g3	44	7	3p6-66,3p17-6
g3	182	887	5p6-346
g3	278	157	50p6-39
g3	2466	21	20p17-1,7p17-5,3p17-42
g3	8	581	6p6-360,22p6-3771,8p6-363
g3	29	49	10p17-2
g3	4507	21	3p6-1104,804p6-42,10p17-94,2p17-8,7p17-5,11p6-94,8p6-25,4p6-554,3p17-77
g3	519	7	10p17-2
g3	4	4508	1p17-6
g3	3502	21	3p6-1591,804p6-211,805p6-24,9p17-2,10p17-788,2p17-18,7p17-5,8p6-89,4p6-313,3p17-72
g3	523	21	20p17-2
g3	3857	21	20p17-2
g3	3840	25	2p17-4,4p6-60
g3	202	253	3p6-129,4p6-86,19p6-57,3p17-6
g3	63	64	5p6-262,17p6-8,18p6-59
g3	4	4509	3p6-5077,806p6-3911,8p6-901,1p17-1452
g3	932	48	2p17-8
g3	1619	26	6p6-70
g3	4	4510	1p17-6
g3	1034	7	2p17-62,7p17-8,3p17-52
g3	72	73	3p6-62
g3	4511	21	3p6-112,16p6-12,10p17-34,7p17-3,3p17-46
g3	1798	370	14p17-4
g3	4512	557	7p17-1
g3	2	194	3p6-3228
g3	4513	80	802p6-28,3p6-257660,803p6-212,16p6-12,10p17-354,2p17-14,8p6-160,4p6-137
g3	325	1819	10p17-474
g3	2665	17	8p17-21
g3	8	262	1p17-840
g3	205	80	3p6-202,4p6-180,19p6-115
g3	609	357	3p6-19633735
g3	59	4514	6p6-17
g3	325	7	4p6-38
g3	445	1819	10p17-39554
g3	4515	445	807p6-12,3p6-3517,808p6-87,9p17-2,10p17-96,2p17-18,16p6-24,11p6-30,4p6-402,8p6-78,3p17-71
g3	264	51	8p17-178,13p17-74
g3	1706	152	3p6-172,4p6-124,19p6-80
g3	1816	33	12p6-392
g3	2764	21	10p17-12
g3	4	1181	1p17-6
g3	4516	163	7p17-4,3p17-39
g3	911	11	3p6-167,2p17-20,3p17-30
g3	29	211	10p17-2
g3	3860	21	20p17-2
g3	72	4030	8p6-594
g3	4059	21	20p17-2
g3	4	2254	1p17-6
g3	8	2436	1p17-19238
g3	8	2450	6p6-867,27p6-440,1p17-320
g3	1803	17	8p17-3
g3	4517	25	2p17-2,4p6-37
g3	3703	21	20p17-2
g3	1543	7	3p6-429,2p17-2,10p17-12,4p6-15,3p17-18
g3	1854	21	10p17-160
g3	12	3746	6029p17-3
g3	1546	25	3p6-1965,809p6-141,9p17-2,2p17-14,810p6-37,4p6-930,25p6-30,8p6-95
g3	2936	7	3p6-362
g3	1024	21	10p17-52,2p17-2,4p6-20
g3	3429	12	12p17-6
g3	507	29	2p17-2
g3	1088	12	12p6-81,12p17-4
g3	3741	21	3p6-276,10p17-286
g3	4123	325	4p6-9
g3	21	49	3p6-496,7p6-306,10p17-217,29p6-21,16p6-31,811p6-91,8p6-48,4p6-1428
g3	8	1203	812p6-949,6p6-786,8p6-439
g3	99	7	4p6-33,3p17-18
g3	3865	61	26p6-595,12p6-1051,12p17-34,6030p17-8
g3	4342	21	20p17-2
g3	61	3534	5961p17-3
g3	2361	619	813p6-33
g3	4518	21	3p6-134,2p17-4,10p17-212,7p17-5,11p6-98,4p6-18,3p17-632
g3	2528	21	3p17-6
g3	4168	55	4p6-8
g3	4519	21	20p17-8,10p17-102,16p6-48,3p17-18
g3	581	21	10p17-392
g3	3230	29	3p6-36,2p17-4,4p6-13,37p17-4
g3	1184	21	3p6-490,2p17-2,10p17-66,7p17-5,4p6-18,3p17-41
g3	4487	21	10p17-2,7p17-5,3p17-51
g3	4054	21	10p17-4
g3	4457	21	3p6-57,16p6-12,10p17-82,11p6-46,3p17-12
g3	3673	21	20p17-2
g3	4520	25	2p17-2,4p6-42
g3	1170	29	2p17-2
g3	4521	70	14p6-425
g3	12	892	6031p17-4,6032p17-1
g3	65	51	8p17-14983,13p17-323
g3	2170	11	3p6-190,37p17-2
g3	3850	7	3p17-30
g3	1724	51	8p17-128
g3	4	1727	1p17-6
g3	3719	21	20p17-2
g3	4	3342	1p17-6
g3	2137	26	5p6-18,6p6-293
g3	777	7	3p6-752,814p6-12,801p6-54,9p17-2,10p17-2,2p17-2,8p6-63,3p17-6
g3	1883	21	3p6-44,804p6-34,8p6-17,4p6-42
g3	99	25	4p6-37
g3	4522	80	802p6-15,803p6-642,9p17-6,2p17-8,10p17-44,16p6-12,8p6-14,4p6-20,19p6-71
g3	1635	7	10p17-12
g3	3807	26	6p6-80
g3	4	1260	1p17-6
g3	4392	21	3p6-550,804p6-24,805p6-27,10p17-74,2p17-6,7p17-5,11p6-188,8p6-30,3p17-71
g3	4	304	1p17-813
g3	4	1009	1p17-6
g3	4	1725	3p6-7375,1p6-96,22p6-9146,8p6-1584,1p17-876
g3	4	3371	1p17-6
g3	4	3248	1p17-6
g3	1174	51	8p17-413,13p17-1
g3	244	11	3p6-32
g3	4523	25	2p17-2,11p6-105
g3	8	1480	5p6-1200,6p6-1312,27p6-727
g3	4524	12	12p6-562,12p17-4
g3	619	7	4p6-37
g3	4503	29	2p17-2
g3	4525	7	3p6-650,10p17-4,3p17-32
g3	4465	70	14p6-710
g3	4	218	1p17-621
g3	1487	17	8p17-3
g3	61	3461	6033p17-3,4220p17-2,1119p17-3
g3	51	847	6034p17-544
g3	8	100	5p6-719,815p6-7033,8p6-439,104p6-398
g3	2036	21	3p17-6
g3	404	470	3p6-183,4p6-127,19p6-78
g3	1047	26	52p6-6210
g3	2586	21	20p17-2
g3	61	3766	6035p17-2,6036p17-3,6037p17-3,6038p17-3
g3	2348	61	12p6-616
g3	4	2428	1p17-6
g3	132	7	10p17-24
g3	1174	21	3p6-126,804p6-22,10p17-38,2p17-4,8p6-12,4p6-45
g3	1048	21	3p6-615,804p6-22,805p6-12,2p17-4,10p17-96,7p17-5,8p6-15,3p17-66
g3	72	1591	8p6-621
g3	1176	21	20p17-4
g3	2033	21	3p6-726,804p6-30,9p17-4,10p17-36,2p17-4,7p17-5,4p6-230,8p6-15,3p17-57
g3	3016	25	4p6-9
g3	61	1595	4074p17-3,2653p17-1,1279p17-3,6039p17-1,4543p17-1
g3	1387	182	816p6-22
g3	1081	21	7p17-5,3p17-24
g3	2538	51	8p17-27
g3	330	404	104p6-45
g3	1047	21	10p17-2
g3	3451	21	3p6-186,10p17-270,2p17-2,7p17-5,4p6-42,3p17-621
g3	72	914	1p17-1560
g3	4526	25	809p6-15,9p17-4,2p17-4,810p6-16,8p6-28
