g13	115	116	2p6-3178,4p17-10,8p17-18,5p6-45,6p6-52,200p6-85
g13	5	106	1p6-76
g13	83	578	1p6-22
g13	22	120	2p6-107,201p6-79,4p17-8,8p17-6,5p17-62,6p6-57,5p6-43
g13	120	2922	5p6-10,3p17-2
g13	117	118	5p17-140,8p17-4,6p6-20,16p6-122
g13	119	1	1p17-8
g13	252	141	4p17-8,8p17-2,8p6-145,6p6-136
g13	122	123	4p17-1
g13	254	125	2p6-239,12p6-20,5p17-42,8p17-4,5p6-12,6p6-145
g13	660	266	8p17-1
g13	174	190	3p17-21
g13	120	255	13p6-24,5p6-26,3p17-4
g13	126	120	5p17-16
g13	256	167	5p17-66,6p6-26
g13	257	128	2p6-267,5p17-318,6p6-1688,16p6-406
g13	258	141	4p17-4,5p17-18,8p17-18,8p6-106,16p6-118
g13	127	120	2p6-331,201p6-5775,8p17-6,5p17-24,5p6-74,6p6-126
g13	129	1	1p17-2
g13	259	1	1p17-2
g13	260	261	1p6-21
g13	38	130	13p6-9,5p6-9,3p17-2
g13	262	144	2p6-1408114,202p6-45245,8p17-4,5p6-60
g13	120	740	5p6-17,3p17-2
g13	1726	138	8p17-2
g13	264	265	1p17-2
g13	134	135	13p6-32,5p6-36,3p17-8
g13	266	261	1p6-20
g13	136	1	1p17-6
g13	93	605	1p6-13
g13	137	138	17p6-80,4p17-4,18p6-47,5p6-523,6p6-1013
g13	139	120	2p6-113,4p17-8,5p17-38
g13	140	141	8p17-2,8p6-54
g13	3377	120	5p17-14
g13	116	147	5p17-40
g13	142	141	5p17-2
g13	141	1697	13p6-14,5p6-16,3p17-2
g13	144	1106	13p6-8,5p6-9,3p17-2
g13	270	120	5p17-2
g13	271	226	2p17-5,3p17-3
g13	146	147	12p17-1
g13	1845	1	1p17-5
g13	149	150	2p17-5,3p17-75
g13	272	141	2p6-120,203p6-161,8p17-8,26p6-13,5p17-6,6p6-338,5p6-88
g13	1074	128	8p17-2,16p6-36
g13	273	120	201p6-43,5p17-42
g13	151	120	4p17-6,5p17-28
g13	274	275	11p17-72
g13	276	1	1p17-2
g13	277	120	2p6-136,201p6-861,204p6-59,8p17-10,6p6-39,5p6-243,16p6-58
g13	278	141	2p6-281,203p6-5111,4p17-8,5p17-2,8p17-14,8p6-76,6p6-1626,5p6-276,205p6-21
g13	279	141	2p6-273,203p6-502,8p17-4,5p6-41,6p6-180
g13	280	150	2p17-5,3p17-120
g13	153	120	5p17-2
g13	3044	120	201p6-80,5p17-4,8p17-2,5p6-48
g13	154	133	8p17-2,5p6-12,11p6-463
g13	281	120	2p6-235,204p6-23,201p6-750,26p6-13,8p17-8,5p17-4,5p6-158,6p6-41,16p6-27
g13	282	128	8p17-2,8p6-72
g13	283	284	2p17-5,3p17-3
g13	151	150	2p17-5,3p17-144
g13	155	124	5p17-988,26p6-135
g13	285	150	2p17-4
g13	286	174	2p17-5,3p17-6
g13	134	156	13p6-36,5p6-36,3p17-8
g13	157	116	6p6-94
g13	1283	1	1p17-2
g13	45	71	8p17-2,5p17-8,6p6-20,5p6-60,11p6-60
g13	141	236	5p17-18
g13	288	141	2p6-1811,203p6-519,8p17-6,6p6-69,5p6-65,205p6-99
g13	289	141	2p6-139,203p6-799,4p17-6,8p17-6,5p17-2,5p6-209,6p6-203,205p6-12
g13	158	116	4p17-8
g13	290	291	5p6-26,6p6-80,11p6-38
g13	292	120	8p17-4,5p17-36,8p6-72,6p6-93
g13	293	141	2p6-188559,203p6-46,4p17-6,8p17-4,5p17-14,5p6-27,6p6-62
g13	160	144	4p17-6,8p17-2,8p6-60
g13	565	124	2p6-59,15p6-38,8p17-8,5p6-18,6p6-14
g13	199	570	2p17-1,3p17-33
g13	100	599	1p6-25
g13	75	120	5p17-48,8p17-2,8p6-28
g13	120	1450	13p6-9,5p6-10,3p17-2
g13	163	133	2p6-106,8p17-4,8p6-42,5p6-12,11p6-12
g13	5	524	13p6-8,5p6-9,3p17-2
g13	2102	260	2p6-32,8p17-2
g13	164	120	5p17-78
g13	294	141	4p17-2,8p17-4,8p6-100
g13	295	124	2p6-472,6p6-156,16p6-100
g13	80	5	5p17-72,8p17-2,8p6-62
g13	296	1	1p17-4
g13	138	165	3p17-2
g13	71	27	4p17-4
g13	297	37	1p6-177
g13	298	120	4p17-8
g13	166	167	8p17-2,8p6-38
g13	138	168	5p17-20
g13	169	120	8p17-2,8p6-56
g13	57	33	1p6-18
g13	132	167	2p6-379
g13	170	120	4p17-8,5p17-26
g13	171	120	5p17-44
g13	382	266	8p17-1
g13	2303	120	2p6-46
g13	302	199	2p17-5,3p17-15
g13	172	133	8p17-6,6p6-27
g13	3378	120	5p17-8
g13	304	226	2p17-5
g13	305	120	4p17-4,5p17-52,6p6-110
g13	146	208	5p17-8
g13	3142	141	2p6-1041,203p6-244,8p17-6,26p6-12,5p17-4,5p6-144,16p6-597
g13	306	226	2p17-5
g13	9	38	4p17-6,6p6-33
g13	307	138	8p17-4
g13	173	174	2p17-5
g13	134	308	1p6-19
g13	133	309	5p17-10
g13	310	150	2p17-4,3p17-711
g13	175	176	28p6-7477
g13	414	128	2p6-2323,8p17-4,6p6-75,5p6-51,11p6-578
g13	141	311	3p17-6
g13	177	141	2p6-23,203p6-74,5p17-4,26p6-12,8p17-2,8p6-27,5p6-41,6p6-216
g13	158	128	2p6-1396759,206p6-12,5p17-38,8p17-4,5p6-102,6p6-176,11p6-45263
g13	312	141	2p6-127,4p17-4,5p17-30,8p17-4,8p6-450,6p6-148,16p6-376
g13	124	961	13p6-9,5p6-7,3p17-1
g13	120	313	2p6-3500
g13	144	563	5p6-18,3p17-4
g13	314	141	2p6-379,203p6-643,4p17-10,8p17-10,8p6-25,6p6-910,5p6-112,205p6-21,16p6-36
g13	15	38	4p17-6,29p6-48,8p17-4,5p6-48,6p6-47
g13	178	120	4p17-2,8p17-6,5p17-4
g13	179	120	201p6-43,26p6-12,5p17-6,8p17-4,8p6-27,5p6-24
g13	180	120	5p17-2
g13	181	120	5p17-334
g13	263	141	2p6-305,203p6-558,8p17-6,5p6-54,6p6-110
g13	315	120	8p17-6
g13	213	120	5p17-2
g13	316	150	2p17-5,3p17-138
g13	141	1359	13p6-18,5p6-20,3p17-2
g13	2367	124	8p17-2,8p6-44
g13	116	318	5p17-4
g13	66	3	2p17-5
g13	183	71	88p6-12,5p17-6,8p17-6,8p6-28,5p6-60,6p6-20,11p6-48
g13	675	116	8p17-2
g13	123	184	5p17-591
g13	319	265	1p17-26
g13	321	125	2p6-215,4p17-2,12p6-42,5p17-46,8p17-6,8p6-105,5p6-24,6p6-138
g13	322	120	4p17-8,5p17-88,8p17-2,8p6-28
g13	3307	128	5p17-2
g13	323	120	5p17-110
g13	324	134	2p6-227,8p17-6
g13	1681	138	8p17-4,16p6-66
g13	325	134	4p17-6,8p17-2,8p6-82
g13	168	113	1p6-233
g13	3223	120	2p6-2009,201p6-529,204p6-72,4p17-6,8p17-8,6p6-335,5p6-63
g13	120	2877	5p6-9,3p17-2
g13	2179	116	8p17-4
g13	326	265	1p17-2
g13	186	124	4p17-6
g13	329	144	8p17-4,8p6-58
g13	188	174	2p17-5,3p17-3
g13	189	190	8p17-12,5p17-2,8p6-24637,5p6-24,6p6-20,11p6-23
g13	120	1799	13p6-8,5p6-9,3p17-2
g13	147	331	5p17-72
g13	332	120	8p17-4,5p17-82,8p6-77
g13	333	334	34p6-149422,207p6-2,35p6-4
g13	335	116	2p6-130,6p6-132,16p6-24
g13	193	141	8p17-2,6p6-148
g13	194	120	5p17-6
g13	195	150	2p17-5
g13	3063	266	8p17-1
g13	5	336	1p6-265
g13	338	120	201p6-4749,204p6-21,8p17-6,5p17-2,5p6-63
g13	168	107	1p6-429
g13	339	199	2p17-5,3p17-114
g13	133	1557	13p6-8,5p6-9,3p17-2
g13	340	341	3p6-4340,36p6-12002
g13	342	275	11p17-56
g13	3379	141	203p6-44,4p17-4,8p17-6,5p6-37,6p6-14,205p6-8
g13	343	141	2p6-2404,203p6-575,4p17-6,26p6-86,5p17-32,8p17-24,5p6-81,6p6-58,16p6-46
g13	344	141	2p6-22
g13	120	345	13p6-8,5p6-9,3p17-2
g13	346	138	18p6-50,6p6-66,5p6-24
g13	2512	133	8p17-2
g13	197	148	32p6-40
g13	116	91	1p6-51
g13	198	199	2p17-5
g13	201	133	8p17-4,6p6-16
g13	349	141	8p17-2,8p6-67
g13	828	144	8p17-2
g13	202	120	2p6-27,201p6-20,8p17-16,5p17-6,5p6-12,6p6-273
g13	203	120	8p17-4,8p6-222
g13	350	351	2p17-5,3p17-3
g13	204	199	2p17-5,3p17-3
g13	352	144	4p17-4,8p17-4,6p6-298
g13	46	599	1p6-25
g13	206	141	2p6-106,8p6-28
g13	1002	1	1p17-2
g13	144	1681	5p6-27,3p17-6
g13	207	87	1p6-26
g13	116	638	13p6-9,5p6-9,3p17-2
g13	208	112	1p6-532
g13	353	141	4p17-8
g13	354	120	2p17-5,3p17-18
g13	38	209	13p6-32,5p6-39,3p17-8
g13	210	120	2p6-301,201p6-529,5p17-86,8p17-6,6p6-237,5p6-43
g13	355	120	8p17-30
g13	211	144	2p6-250372,202p6-513,4p17-4,8p17-8,208p6-13,6p6-77,5p6-44
g13	212	5	5p17-144
g13	213	199	2p17-5
g13	356	120	5p17-62
g13	71	199	2p17-4,3p17-3
g13	679	144	8p17-2
g13	120	214	2p6-2145
g13	429	141	5p17-2
g13	358	265	1p17-2
g13	359	1	1p17-10
g13	80	599	1p6-26
g13	360	120	2p6-96,201p6-312,8p17-8,8p6-211,5p6-168
g13	361	362	3p6-550
g13	3110	120	2p6-287,204p6-12,201p6-788,8p17-10,5p17-2,5p6-209,6p6-167
g13	215	216	33p6-50,5p6-96,6p6-73,11p6-257
g13	3380	134	8p17-34
g13	2361	141	2p6-55,203p6-87,4p17-6,5p17-18,8p17-22,6p6-14,5p6-45
g13	217	199	2p17-5,3p17-3
g13	133	364	13p6-36,5p6-36,3p17-8
g13	141	219	1p6-45094
g13	218	101	7p17-32
g13	84	5	5p17-62,8p17-2,5p6-48,11p6-49
g13	138	91	1p6-25
g13	2036	133	5p17-8
g13	365	120	201p6-43,4p17-4,8p17-4,5p17-38,6p6-20,16p6-101
g13	220	199	2p17-5,3p17-3
g13	366	150	2p17-5,3p17-6
g13	367	141	4p17-6,5p17-4,6p6-66
g13	221	120	2p6-158,204p6-21,201p6-16619,5p17-4,8p17-12,8p6-103,5p6-189,6p6-166
g13	141	368	5p17-50
g13	222	120	2p6-348,201p6-508,4p17-8,8p17-6,5p17-20,5p6-29,6p6-299
g13	369	1	1p17-2
g13	1964	133	8p17-2
g13	133	370	13p6-36,5p6-36,3p17-8
g13	223	190	2p6-106,4p17-1,8p17-4,8p6-28,5p6-12,11p6-12
g13	71	5	2p6-183,4p17-8,5p17-4,5p6-48,37p6-65,6p6-496,11p6-1996
g13	2018	133	8p17-2
g13	128	371	13p6-16,5p6-18,3p17-4
g13	224	199	2p17-5,3p17-15
g13	225	226	2p17-5
g13	227	141	8p17-2,16p6-60
g13	228	167	2p6-23,5p17-90
g13	141	1187	3p17-165
g13	1791	138	8p17-2
g13	218	199	2p17-5,3p17-27
g13	141	3044	13p6-8,5p6-16,3p17-2
g13	138	229	13p6-36,5p6-36,3p17-8
g13	372	5	5p17-148,6p6-20
g13	230	120	2p6-1041,201p6-38,204p6-12,4p17-4,8p17-4,6p6-96,5p6-38
g13	2501	141	2p6-27,4p17-14,5p17-6,8p17-12
g13	307	141	2p6-110,8p17-6,5p6-12,205p6-12
g13	232	141	203p6-19,8p17-6,8p6-186,5p6-9,6p6-239
g13	120	2255	2p6-57
g13	233	144	2p6-6
g13	234	120	2p6-76,201p6-124,8p17-6,8p6-81,5p6-72
g13	374	128	5p17-6
g13	375	238	8p17-2,8p6-61,6p6-18
g13	1769	266	8p17-1
g13	3098	133	8p17-2,8p6-30
g13	235	128	2p6-149,5p17-26
g13	57	89	1p6-50
g13	120	236	5p17-13
g13	148	81	1p6-32
g13	973	144	2p6-106
g13	1768	128	8p17-2,8p6-108
g13	3265	141	2p6-59,203p6-40,8p17-32,5p17-22,8p6-156,6p6-362,5p6-24,16p6-64
g13	237	238	12p6-89,8p17-6,5p6-48,16p6-121
g13	239	190	4p17-1,8p17-4,5p17-6,5p6-36,6p6-71,11p6-181
g13	240	71	8p17-2,8p6-39,6p6-20
g13	377	150	2p17-5,3p17-3
g13	2647	144	8p17-2
g13	2291	133	8p17-2
